"","date","time","temp","clouds","humidity","wind","temp_min","temp_max"
"208",1400936400,"2014-05-24 9:0",289.204917355372,1,71.7479338842975,1.32,288.094903581267,290.567355371901
"209",1400940000,"2014-05-24 10:0",292.132695507488,1,61.2728785357737,1.67794509151414,290.104520244038,293.581780366057
"210",1400943600,"2014-05-24 11:0",294.166430532674,1,50.1592531576057,2.07,292.118149368479,295.634074684239
"211",1400947200,"2014-05-24 12:0",295.197552870091,1,53.9184290030211,1.55471299093656,293.645468277946,296.645468277946
"212",1400950800,"2014-05-24 13:0",295.779285714286,0,60.5453514739229,1.03,294.204002267574,297.640929705215
"213",1400954400,"2014-05-24 14:0",296.416961602671,0,58,1.03,294.528937117418,298.683071786311
"214",1400958000,"2014-05-24 15:0",297.025276243094,0,58,1.27598342541436,295.355375690608,299.206944751381
"215",1400961600,"2014-05-24 16:0",297.500535172414,0,53.6030344827586,1.29083862068966,295.93,299.477329655172
"216",1400965200,"2014-05-24 17:0",297.680277161863,0,49,1.28146618625277,296.20118902439,299.543880266075
"217",1400968800,"2014-05-24 18:0",297.322155269058,0,43.1244394618834,1.79460762331839,296.210703475336,298.716510650224
"218",1400972400,"2014-05-24 19:0",296.882418952618,0,37.9731227486838,1.55884178442782,295.550482128013,298.15
"219",1400976000,"2014-05-25 20:0",296.590871459695,0,39,1.72694989106754,295.15,297.871220043573
"220",1400979600,"2014-05-25 21:0",295.071155778894,0,39,2.43,293.295533221664,296.862361809045
"221",1400983200,"2014-05-25 22:0",292.158191964286,0,47.5094866071429,2.55013392857143,289.813141741071,295.148883928571
"222",1400986800,"2014-05-25 23:0",289.287827063448,0,56,2.67,287.055581134194,292.562599663111
"223",1400990400,"2014-05-25 0:0",287.592598382749,0,63.0415094339623,2.11170889487871,285.537687331536,290.93
"224",1400994000,"2014-05-25 1:0",286.414488977956,0,70,1.56,284.42484683653,289.248047523619
"225",1400997600,"2014-05-25 2:0",285.581793871866,0,70,1.56,283.71,287.862824512535
"226",1400990400,"2014-05-25 0:0",287.592598382749,0,63.0415094339623,2.11170889487871,285.537687331536,290.93
"227",1400994000,"2014-05-25 1:0",286.414488977956,0,70,1.56,284.42484683653,289.248047523619
"228",1400997600,"2014-05-25 2:0",285.581793871866,0,70,1.56,283.71,287.862824512535
"229",1401001200,"2014-05-25 3:0",285.071851954533,0,70,1.56,282.950543387857,287.17633767674
"230",1401004800,"2014-05-25 4:0",284.464871220605,0,73.8701007838746,1.44389697648376,282.15,286.309641657335
"231",1401008400,"2014-05-25 5:0",284.122406431938,0,78,1.32,282.361644025506,286.48
"232",1401012000,"2014-05-25 6:0",283.627868119586,0,77.0421905560212,0.936876222408494,282.379281922325,285.843056719754
"233",1401015600,"2014-05-25 7:0",292.785354756892,32,94.8514911393664,1.30382515789997,291.407074333173,294.079653697595
"234",1401019200,"2014-05-25 8:0",292.642871790196,32,94.5680171742122,1.29203860882251,291.2678736966,293.945376556206
"235",1401022800,"2014-05-25 9:0",292.5003888235,32,94.2845432090579,1.28025205974504,291.128673060027,293.811099414817
"236",1401026400,"2014-05-25 10:0",292.357905856804,32,94.0010692439037,1.26846551066757,290.989472423454,293.676822273428
"237",1401030000,"2014-05-25 11:0",292.215422890108,32,93.7175952787494,1.25667896159011,290.850271786881,293.542545132039
"238",1401033600,"2014-05-25 12:0",292.072939923412,32,93.4341213135951,1.24489241251264,290.711071150308,293.40826799065
"239",1401037200,"2014-05-25 13:0",291.930456956716,32,93.1506473484409,1.23310586343517,290.571870513734,293.273990849261
"240",1401040800,"2014-05-25 14:0",291.78797399002,32,92.8671733832866,1.22131931435771,290.432669877161,293.139713707873
"241",1401044400,"2014-05-25 15:0",291.645491023324,32,92.5836994181324,1.20953276528024,290.293469240588,293.005436566484
"242",1401048000,"2014-05-25 16:0",291.503008056629,32,92.3002254529781,1.19774621620278,290.154268604015,292.871159425095
"243",1401051600,"2014-05-25 17:0",291.360525089933,32,92.0167514878239,1.18595966712531,290.015067967442,292.736882283706
"244",1401055200,"2014-05-25 18:0",291.218042123237,32,91.7332775226696,1.17417311804784,289.875867330869,292.602605142317
"245",1401058800,"2014-05-25 19:0",291.075559156541,32,91.4498035575154,1.16238656897038,289.736666694296,292.468328000928
"246",1401062400,"2014-05-26 20:0",290.933076189845,32,91.1663295923611,1.15060001989291,289.597466057723,292.334050859539
"247",1401066000,"2014-05-26 21:0",290.790593223149,32,90.8828556272069,1.13881347081544,289.458265421149,292.199773718151
"248",1401069600,"2014-05-26 22:0",290.648110256453,32,90.5993816620526,1.12702692173798,289.319064784576,292.065496576762
"249",1401073200,"2014-05-26 23:0",290.505627289757,32,90.3159076968984,1.11524037266051,289.179864148003,291.931219435373
"250",1401076800,"2014-05-26 0:0",290.363144323061,32,90.0324337317441,1.10345382358304,289.04066351143,291.796942293984
"251",1401080400,"2014-05-26 1:0",290.220661356365,32,89.7489597665899,1.09166727450558,288.901462874857,291.662665152595
"252",1401084000,"2014-05-26 2:0",290.078178389669,32,89.4654858014356,1.07988072542811,288.762262238284,291.528388011206
"253",1401087600,"2014-05-26 3:0",289.935695422973,32,89.1820118362813,1.06809417635065,288.623061601711,291.394110869817
"254",1401091200,"2014-05-26 4:0",289.793212456277,32,88.8985378711271,1.05630762727318,288.483860965138,291.259833728429
"255",1401094800,"2014-05-26 5:0",289.650729489581,32,88.6150639059728,1.04452107819571,288.344660328565,291.12555658704
"256",1401098400,"2014-05-26 6:0",289.508246522885,32,88.3315899408186,1.03273452911825,288.205459691991,290.991279445651
"257",1401102000,"2014-05-26 7:0",289.365763556189,32,88.0481159756643,1.02094798004078,288.066259055418,290.857002304262
"258",1401105600,"2014-05-26 8:0",289.223280589493,32,87.7646420105101,1.00916143096331,287.927058418845,290.722725162873
"259",1401109200,"2014-05-26 9:0",289.080797622797,32,87.4811680453558,0.997374881885848,287.787857782272,290.588448021484
"260",1401112800,"2014-05-26 10:0",288.938314656101,32,87.1976940802016,0.985588332808382,287.648657145699,290.454170880095
"261",1401116400,"2014-05-26 11:0",288.795831689405,32,86.9142201150473,0.973801783730915,287.509456509126,290.319893738707
"262",1401120000,"2014-05-26 12:0",288.653348722709,32,86.6307461498931,0.962015234653449,287.370255872553,290.185616597318
"263",1401123600,"2014-05-26 13:0",288.510865756013,32,86.3472721847388,0.950228685575983,287.23105523598,290.051339455929
"264",1401127200,"2014-05-26 14:0",288.368382789318,32,86.0637982195846,0.938442136498516,287.091854599407,289.91706231454
"265",1401130800,"2014-05-26 15:0",288.225899822622,32,85.7803242544303,0.92665558742105,286.952653962833,289.782785173151
"266",1401134400,"2014-05-26 16:0",288.083416855926,0,85.4968502892761,0.914869038343584,286.81345332626,289.648508031762
"267",1401138000,"2014-05-26 17:0",287.94093388923,0,85.2133763241218,0.903082489266117,286.674252689687,289.514230890373
"268",1401141600,"2014-05-26 18:0",287.798450922534,0,84.9299023589676,0.891295940188651,286.535052053114,289.379953748985
